rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,time/fps,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/loss,train/learning_rate
178.32,14838,0,56,322000,18.83,838981,147245,52.87248992919922,0.001
163.69,14863,0,56,322100,18.21,840802,147700,9.540790557861328,0.001
170.14,14887,0,56,322200,18.48,842650,148162,30.430801391601562,0.001
176.22,14910,0,56,322300,18.81,844531,148632,26.804973602294922,0.001
163.15,14932,0,56,322400,18.1,846341,149085,37.659690856933594,0.001
166.51,14954,0,56,322500,18.34,848175,149543,22.076515197753906,0.001
165.58,14976,0,56,322600,18.19,849994,149998,49.02519226074219,0.001
179.74,14999,0,56,322700,18.92,851886,150471,38.66968536376953,0.001
163.24,15021,0,56,322800,18.17,853703,150925,8.327444076538086,0.001
151.76,15042,0,56,322900,17.52,855455,151363,40.222434997558594,0.001
172.42,15064,0,56,323000,18.59,857314,151828,30.770322799682617,0.001
159.09,15086,0,56,323100,17.92,859106,152276,40.873085021972656,0.001
169.49,15109,0,56,323200,18.42,860948,152736,59.329345703125,0.001
170.09,15131,0,57,323300,18.46,862794,153198,24.460052490234375,0.001
179.92,15154,0,57,323400,19.05,864699,153674,91.46174621582031,0.001
158.23,15176,0,57,323500,17.87,866486,154121,40.21434020996094,0.001
167.46,15197,0,57,323600,18.32,868318,154579,54.957298278808594,0.001
158.07,15219,0,57,323700,17.85,870103,155025,35.62284851074219,0.001
164.8,15241,0,57,323800,18.24,871927,155481,74.24937438964844,0.001
165.68,15262,0,57,323900,18.31,873758,155939,28.438526153564453,0.001
165.05,15284,0,57,324000,18.25,875583,156395,26.484825134277344,0.001
168.35,15306,0,57,324100,18.39,877422,156855,94.89375305175781,0.001
161.1,15328,0,57,324200,17.98,879220,157304,27.498449325561523,0.001
163.57,15350,0,57,324300,18.14,881034,157758,4.851474285125732,0.001
175.15,15374,0,57,324400,18.75,882909,158227,68.76402282714844,0.001
165.31,15396,0,57,324500,18.28,884737,158684,22.54644775390625,0.001
156.62,15418,0,57,324600,17.69,886506,159126,73.2000732421875,0.001
166.52,15439,0,57,324700,18.23,888329,159582,43.72795486450195,0.001
162.83,15461,0,57,324800,18.04,890133,160033,6.692099571228027,0.001
181.47,15485,0,57,324900,19.04,892037,160509,48.46907043457031,0.001
180.0,15507,0,57,325000,18.96,893933,160983,26.313247680664062,0.001
159.44,15529,0,57,325100,17.97,895730,161432,42.25544738769531,0.001
165.18,15551,0,57,325200,18.19,897549,161887,20.36948013305664,0.001
161.5,15573,0,57,325300,18.07,899356,162338,28.020647048950195,0.001
170.5,15595,0,57,325400,18.45,901201,162800,82.66548919677734,0.001
176.39,15617,0,57,325500,18.75,903076,163268,27.38304901123047,0.001
165.79,15639,0,57,325600,18.28,904904,163725,22.38255500793457,0.001
170.61,15662,0,57,325700,18.4,906744,164185,86.53459167480469,0.001
156.99,15683,0,57,325800,17.81,908525,164631,41.636871337890625,0.001
165.64,15705,0,57,325900,18.27,910352,165087,28.475460052490234,0.001
168.77,15727,0,57,326000,18.32,912184,165545,9.061727523803711,0.001
156.49,15749,0,58,326100,17.83,913967,165991,53.267086029052734,0.001
149.53,15770,0,58,326200,17.41,915708,166426,7.719681262969971,0.001
173.01,15792,0,58,326300,18.63,917571,166892,83.99594116210938,0.001
170.6,15814,0,58,326400,18.55,919426,167356,24.048553466796875,0.001
159.38,15836,0,58,326500,17.98,921224,167805,26.869909286499023,0.001
165.53,15858,0,58,326600,18.28,923052,168262,20.892059326171875,0.001
169.18,15880,0,58,326700,18.51,924903,168725,87.45478057861328,0.001
186.36,15903,0,58,326800,19.32,926835,169208,47.985984802246094,0.001
172.22,15925,0,58,326900,18.5,928685,169671,30.480998992919922,0.001
166.56,15947,0,58,327000,18.23,930508,170126,52.77940368652344,0.001
169.38,15969,0,58,327100,18.42,932350,170587,46.42162322998047,0.001
162.03,15991,0,58,327200,18.09,934159,171039,95.08765411376953,0.001
177.93,16013,0,58,327300,18.91,936050,171512,111.38670349121094,0.001
186.65,16036,0,58,327400,19.33,937983,171995,9.734796524047852,0.001
181.37,16059,0,58,327500,19.02,939885,172471,66.53713989257812,0.001
188.97,16083,0,58,327600,19.32,941817,172954,28.72628402709961,0.001
234.08,16109,0,58,327700,21.35,943952,173487,74.36482238769531,0.001
333.69,16138,0,58,327800,25.55,946507,174126,84.94608306884766,0.001
376.66,16170,0,58,327900,27.06,949213,174803,22.107860565185547,0.001
376.55,16201,0,58,328000,26.87,951900,175474,42.33740234375,0.001
334.76,16231,0,58,328100,25.72,954472,176117,23.715633392333984,0.001
581.71,16267,0,58,328200,31.34,957606,176901,4.145018577575684,0.001
57.1,16278,0,58,328300,8.43,958449,177112,59.134971618652344,0.001
64.78,16289,0,58,328400,8.78,959327,177331,106.1524429321289,0.001
47.29,16300,0,58,328500,7.89,960116,177528,61.96569061279297,0.001
44.78,16310,0,58,328600,7.68,960884,177720,46.80375671386719,0.001
43.37,16320,0,58,328700,7.36,961620,177904,66.77091217041016,0.001
58.06,16331,0,58,328800,8.4,962460,178114,32.8214111328125,0.001
53.22,16342,0,58,328900,8.22,963282,178320,39.04499816894531,0.001
47.86,16353,0,58,329000,7.64,964046,178511,57.900474548339844,0.001
435.36,16381,0,58,329100,24.06,966452,179112,100.24468231201172,0.001
701.22,16423,0,59,329200,36.73,970125,180031,158.42019653320312,0.001
745.7,16466,0,59,329300,38.05,973930,180982,85.28358459472656,0.001
664.1,16506,0,59,329400,35.98,977528,181881,77.1439437866211,0.001
675.75,16547,0,59,329500,36.28,981156,182788,82.497314453125,0.001
705.91,16590,0,59,329600,36.85,984841,183710,34.2187385559082,0.001
86.23,16603,0,59,329700,10.03,985844,183960,39.21855926513672,0.001
72.04,16615,0,59,329800,9.06,986750,184187,95.34435272216797,0.001
59.47,16626,0,59,329900,8.61,987611,184402,55.346221923828125,0.001
76.86,16638,0,59,330000,8.85,988496,184623,71.10799407958984,0.001
81.24,16651,0,59,330100,9.86,989482,184870,71.0666732788086,0.001
67.99,16662,0,59,330200,8.8,990362,185090,90.93196105957031,0.001
56.75,16674,0,59,330300,8.29,991191,185297,67.66324615478516,0.001
57.52,16685,0,59,330400,8.26,992017,185504,94.13001251220703,0.001
53.32,16695,0,59,330500,7.63,992780,185694,106.0966796875,0.001
54.12,16706,0,59,330600,7.94,993574,185893,39.7049674987793,0.001
47.69,16716,0,59,330700,7.36,994310,186077,104.85719299316406,0.001
74.27,16728,0,59,330800,9.21,995231,186307,35.8554801940918,0.001
543.2,16757,0,59,330900,25.43,997774,186943,71.51516723632812,0.001
1046.05,16807,0,59,331000,44.13,1002187,188046,163.05226135253906,0.001
259.69,16824,0,59,331100,13.92,1003579,188394,48.759765625,0.001
22.86,16832,0,59,331200,5.51,1004130,188532,124.49944305419922,0.001
32.46,16841,0,59,331300,6.14,1004744,188685,80.23265075683594,0.001
29.29,16851,0,59,331400,6.26,1005370,188842,91.74022674560547,0.001
29.99,16863,0,59,331500,6.15,1005985,188996,91.52947998046875,0.001
28.85,18107,0,55,331600,5.86,1006571,189142,141.3388214111328,0.001
33.18,18117,0,55,331700,6.86,1007257,189314,105.92701721191406,0.001
32.11,18127,0,55,331800,5.94,1007851,189462,66.45063781738281,0.001
31.87,18137,0,55,331900,5.6,1008411,189602,97.91815185546875,0.001
35.42,18147,0,55,332000,6.17,1009028,189756,98.77510070800781,0.001
20.35,18155,0,55,332100,4.99,1009527,189881,96.64686584472656,0.001
24.81,18163,0,55,332200,5.35,1010062,190015,65.63375854492188,0.001
23.24,18171,0,55,332300,5.68,1010630,190157,69.61312103271484,0.001
24.1,18180,0,55,332400,5.7,1011200,190299,37.01085662841797,0.001
16.03,18188,0,55,332500,4.89,1011689,190422,73.04244232177734,0.001
38.67,18197,0,55,332600,7.0,1012389,190597,69.06110382080078,0.001
24.06,18208,0,55,332700,5.65,1012954,190738,121.08538818359375,0.001
27.04,18217,0,55,332800,5.65,1013519,190879,77.03076171875,0.001
35.28,18226,0,55,332900,6.44,1014163,191040,89.80519104003906,0.001
28.2,18234,0,55,333000,5.53,1014716,191178,71.05668640136719,0.001
29.3,18243,0,55,333100,6.05,1015321,191330,108.2226791381836,0.001
32.13,18251,0,55,333200,6.05,1015926,191481,84.57755279541016,0.001
28.82,18260,0,55,333300,5.68,1016494,191623,109.52584075927734,0.001
410.25,18285,0,55,333400,21.12,1018606,192151,206.9026641845703,0.001
1066.46,18338,0,55,333500,44.98,1023104,193275,134.69668579101562,0.001
883.57,18380,0,55,333600,37.19,1026823,194205,109.53103637695312,0.001
30.23,18389,0,55,333700,6.03,1027426,194356,111.87872314453125,0.001
19.87,18397,0,55,333800,5.23,1027949,194487,88.86014556884766,0.001
33.18,18407,0,55,333900,6.38,1028587,194646,122.05178833007812,0.001
21.38,18415,0,55,334000,5.26,1029113,194778,125.3269271850586,0.001
26.9,18424,0,55,334100,6.11,1029724,194930,114.81744384765625,0.001
30.09,18433,0,55,334200,6.29,1030353,195088,81.57324981689453,0.001
25.56,18441,0,55,334300,5.64,1030917,195229,113.33712768554688,0.001
21.87,18449,0,55,334400,5.33,1031450,195362,179.30809020996094,0.001
25.01,18457,0,55,334500,5.53,1032003,195500,112.94989013671875,0.001
23.48,18464,0,55,334600,5.12,1032515,195628,117.19989776611328,0.001
32.28,18473,0,55,334700,6.26,1033141,195785,79.97100830078125,0.001
28.75,18482,0,55,334800,5.91,1033732,195932,92.80702209472656,0.001
27.78,18490,0,55,334900,5.77,1034309,196077,126.47064208984375,0.001
28.11,18498,0,55,335000,5.9,1034899,196224,74.46501922607422,0.001
25.39,18507,0,55,335100,6.01,1035500,196374,97.63494873046875,0.001
28.94,18515,0,55,335200,5.99,1036099,196524,111.40461730957031,0.001
32.41,18524,0,55,335300,6.33,1036732,196682,96.47943878173828,0.001
24.66,18534,0,55,335400,5.82,1037314,196828,77.93463134765625,0.001
25.04,18543,0,55,335500,6.08,1037922,196980,96.75672149658203,0.001
21.42,18551,0,55,335600,5.44,1038466,197116,100.59147644042969,0.001
17.28,18558,0,55,335700,4.77,1038943,197235,133.9182586669922,0.001
25.45,18567,0,55,335800,5.98,1039541,197385,98.2130126953125,0.001
29.85,18576,0,55,335900,6.21,1040162,197540,46.853546142578125,0.001
19.47,18584,0,55,336000,5.26,1040688,197671,103.15544128417969,0.001
28.88,18592,0,56,336100,5.76,1041264,197815,118.45796203613281,0.001
29.32,18600,0,56,336200,5.81,1041845,197961,116.32710266113281,0.001
24.46,18607,0,56,336300,5.19,1042364,198090,139.4484405517578,0.001
25.82,18615,0,56,336400,5.29,1042893,198223,79.9311752319336,0.001
19.78,18622,0,56,336500,5.03,1043396,198348,85.81988525390625,0.001
25.86,18631,0,56,336600,5.64,1043960,198489,172.3211669921875,0.001
25.6,18638,0,56,336700,5.6,1044520,198629,91.54792785644531,0.001
29.29,18647,0,56,336800,5.81,1045101,198775,81.53436279296875,0.001
20.69,18654,0,56,336900,5.01,1045602,198900,98.2579345703125,0.001
35.11,18663,0,56,337000,6.07,1046209,199052,143.4562530517578,0.001
730.23,18699,0,56,337100,31.51,1049360,199839,82.01099395751953,0.001
1110.79,18750,0,56,337200,46.03,1053963,200990,89.69575500488281,0.001
1189.41,18803,0,56,337300,47.99,1058762,202190,81.63235473632812,0.001
1027.11,18855,0,56,337400,44.1,1063172,203292,84.21890258789062,0.001
783.12,18893,0,56,337500,32.63,1066435,204108,26.36986541748047,0.001
56.21,18902,0,56,337600,5.71,1067006,204251,52.396400451660156,0.001
33.87,18909,0,56,337700,5.14,1067520,204379,64.89053344726562,0.001
33.89,18916,0,56,337800,4.76,1067996,204498,72.37020874023438,0.001
131.08,18927,0,56,337900,8.75,1068871,204717,122.75984191894531,0.001
400.96,18950,0,56,338000,19.7,1070841,205210,76.1247787475586,0.001
1078.63,19000,0,56,338100,44.56,1075297,206324,78.6387939453125,0.001
1033.93,19049,0,56,338200,44.08,1079705,207426,101.02136993408203,0.001
1062.46,19099,0,56,338300,44.88,1084193,208548,68.52664184570312,0.001
1123.62,19151,0,56,338400,46.05,1088798,209699,53.77587890625,0.001
1207.74,19203,0,56,338500,47.21,1093519,210879,76.66000366210938,0.001
1081.55,19253,0,57,338600,45.48,1098067,212016,73.3501968383789,0.001
1152.52,19305,0,57,338700,46.66,1102733,213183,72.79042053222656,0.001
974.85,19354,0,57,338800,43.4,1107073,214268,66.5782699584961,0.001
1090.59,19405,0,57,338900,45.56,1111629,215407,26.557607650756836,0.001
1014.9,19455,0,57,339000,44.06,1116035,216508,75.69104766845703,0.001
1090.13,19505,0,57,339100,44.85,1120520,217629,21.57243537902832,0.001
1165.5,19557,0,57,339200,47.21,1125241,218810,53.51679992675781,0.001
1426.63,19614,0,57,339300,51.47,1130388,220096,54.61863708496094,0.001
1275.52,19668,0,57,339400,48.67,1135255,221313,23.158170700073242,0.001
1223.91,19721,0,57,339500,47.42,1139997,222499,52.51677703857422,0.001
1245.23,19775,0,57,339600,48.93,1144890,223722,22.458538055419922,0.001
1188.23,19830,0,57,339700,47.09,1149599,224899,18.60247039794922,0.001
1346.12,19885,0,58,339800,49.77,1154576,226143,78.30543518066406,0.001
1245.89,19939,0,58,339900,47.98,1159374,227343,24.222837448120117,0.001
1302.05,19993,0,58,340000,48.98,1164272,228567,41.67802429199219,0.001
1216.69,20047,0,58,340100,47.63,1169035,229758,37.21844482421875,0.001
1260.94,20101,0,58,340200,48.95,1173930,230982,90.03897094726562,0.001
1117.22,20153,0,58,340300,46.02,1178532,232132,24.745452880859375,0.001
1246.18,20208,0,58,340400,48.56,1183388,233346,80.55302429199219,0.001
1182.54,20262,0,58,340500,47.04,1188092,234522,90.94798278808594,0.001
1237.68,20317,0,58,340600,48.09,1192901,235725,59.93209457397461,0.001
1344.78,20373,0,58,340700,49.97,1197898,236974,60.46715545654297,0.001
1229.96,20426,0,58,340800,47.55,1202653,238163,98.08270263671875,0.001
1208.98,20479,0,58,340900,47.79,1207432,239357,70.80970764160156,0.001
1279.86,20534,0,59,341000,49.41,1212373,240593,60.8475456237793,0.001
1093.92,20584,0,59,341100,45.32,1216905,241726,27.386676788330078,0.001
965.88,20632,0,59,341200,42.45,1221150,242787,35.74368667602539,0.001
997.29,20681,0,59,341300,43.39,1225489,243872,125.24004364013672,0.001
967.96,20730,0,59,341400,43.07,1229796,244948,35.314453125,0.001
735.53,20768,0,59,341500,33.44,1233140,245784,35.8748779296875,0.001
473.88,20793,0,59,341600,21.09,1235249,246312,83.81785583496094,0.001
1414.26,20850,0,59,341700,50.39,1240288,247571,82.27902221679688,0.001
1490.59,20909,0,59,341800,51.48,1245436,248858,82.22137451171875,0.001
1721.0,20971,0,59,341900,53.69,1250805,250201,66.1208267211914,0.001
1760.03,21033,0,59,342000,54.69,1256274,251568,55.35856246948242,0.001
2969.2,21115,0,59,342100,72.24,1263498,253374,20.66995620727539,0.001
4918.2,21228,0,59,342200,98.61,1273359,255839,65.34376525878906,0.001
4950.0,21340,0,60,342300,99.0,1283259,258314,81.96978759765625,0.001
4950.0,21452,0,60,342400,99.0,1293159,260789,49.8251838684082,0.001
4950.0,21563,0,60,342500,99.0,1303059,263264,110.91050720214844,0.001
4950.0,21675,0,60,342600,99.0,1312959,265739,83.43905639648438,0.001
4950.0,21786,0,60,342700,99.0,1322859,268214,88.70211791992188,0.001
4950.0,21896,0,60,342800,99.0,1332759,270689,124.79850006103516,0.001
4950.0,22007,0,61,342900,99.0,1342659,273164,93.95177459716797,0.001
4950.0,22118,0,61,343000,99.0,1352559,275639,79.81815338134766,0.001
4950.0,22231,0,61,343100,99.0,1362459,278114,65.48571014404297,0.001
4950.0,22339,0,61,343200,99.0,1372359,280589,44.18516159057617,0.001
4357.8,22437,0,61,343300,88.09,1381168,282791,61.54779052734375,0.001
1524.09,22477,0,61,343400,34.93,1384661,283665,59.914764404296875,0.001
681.5,22501,0,61,343500,19.8,1386641,284160,61.32148742675781,0.001
1243.37,22536,0,61,343600,30.6,1389701,284925,33.7431640625,0.001
4277.0,22632,0,61,343700,86.81,1398382,287095,77.70052337646484,0.001
4950.0,22742,0,61,343800,99.0,1408282,289570,64.8206558227539,0.001
4950.0,22851,0,62,343900,99.0,1418182,292045,87.36436462402344,0.001
4950.0,22962,0,62,344000,99.0,1428082,294520,135.8841552734375,0.001
4950.0,23073,0,62,344100,99.0,1437982,296995,114.4520034790039,0.001
4950.0,23182,0,62,344200,99.0,1447882,299470,117.65752410888672,0.001
4950.0,23291,0,62,344300,99.0,1457782,301945,181.61831665039062,0.001
4950.0,23401,0,62,344400,99.0,1467682,304420,93.0908203125,0.001
2619.36,23463,0,62,344500,55.72,1473254,305813,119.36123657226562,0.001
765.13,23487,0,62,344600,19.87,1475241,306310,126.58038330078125,0.001
1192.55,23519,0,62,344700,27.92,1478033,307008,257.0827331542969,0.001
310.41,23532,0,62,344800,10.06,1479039,307259,126.2202377319336,0.001
7.72,23538,0,62,344900,3.25,1479364,307340,223.22232055664062,0.001
46.72,23544,0,62,345000,4.21,1479785,307446,244.0489959716797,0.001
9.57,23550,0,62,345100,3.72,1480157,307539,121.78534698486328,0.001
4.65,23555,0,62,345200,2.63,1480420,307604,151.48709106445312,0.001
107.61,23563,0,62,345300,6.43,1481063,307765,204.43121337890625,0.001
63.25,23571,0,62,345400,4.68,1481531,307882,193.7208251953125,0.001
19.53,23577,0,62,345500,3.58,1481889,307972,225.16661071777344,0.001
7.21,23582,0,62,345600,3.29,1482218,308054,337.131103515625,0.001
13.26,23588,0,62,345700,3.7,1482588,308146,165.52743530273438,0.001
27.61,23595,0,62,345800,4.46,1483034,308258,186.64747619628906,0.001
18.85,23602,0,62,345900,4.4,1483474,308368,514.990234375,0.001
22.26,23608,0,62,346000,4.12,1483886,308471,202.95799255371094,0.001
36.43,23614,0,62,346100,3.82,1484268,308566,180.22621154785156,0.001
6.68,23619,0,62,346200,3.12,1484580,308644,133.151123046875,0.001
8.29,23625,0,62,346300,3.38,1484918,308729,320.92352294921875,0.001
13.12,23632,0,62,346400,4.11,1485329,308832,148.59010314941406,0.001
2.99,23636,0,62,346500,2.34,1485563,308890,271.64691162109375,0.001
11.31,23642,0,62,346600,3.62,1485925,308981,211.67266845703125,0.001
7.43,23647,0,62,346700,3.13,1486238,309059,291.6885986328125,0.001
10.12,23653,0,62,346800,3.59,1486597,309149,147.68150329589844,0.001
44.12,23660,0,62,346900,4.4,1487037,309259,314.6842041015625,0.001
3.29,23664,0,62,347000,2.42,1487279,309319,188.04598999023438,0.001
5.29,23670,0,62,347100,2.9,1487569,309392,328.28363037109375,0.001
8.8,23675,0,62,347200,2.74,1487843,309460,311.61309814453125,0.001
10.32,23681,0,62,347300,3.46,1488189,309547,208.38926696777344,0.001
7.31,23686,0,62,347400,2.87,1488476,309618,170.50840759277344,0.001
142.69,23697,0,62,347500,8.55,1489331,309832,389.25872802734375,0.001
78.01,23705,0,62,347600,5.73,1489904,309975,244.56687927246094,0.001
74.64,23713,0,62,347700,6.05,1490509,310127,175.70684814453125,0.001
98.65,23722,0,62,347800,6.17,1491126,310281,223.83602905273438,0.001
151.41,23732,0,62,347900,7.55,1491881,310470,390.6710205078125,0.001
1624.47,23773,0,62,348000,35.29,1495410,311352,290.5344543457031,0.001
